signaltime,speed,longitude,latitude,startmileage
2014-01-01 17:32:54,104,113.268257,23.30718,16857
2014-01-01 17:32:54,85,113.266167,23.276911,13492
2014-01-01 17:32:54,85,113.268311,23.309259,17088
2014-01-01 17:32:55,107,113.260147,23.24946,10372
2014-01-01 17:32:55,89,113.261436,23.26181,11745
2014-01-01 17:32:56,81,113.257156,23.236389,8888
2014-01-01 17:32:58,4,113.256248,23.229191,8091
2014-01-01 17:33:00,92,113.266411,23.27816,13632
2014-01-01 17:33:00,111,113.264992,23.27372,13117
2014-01-01 17:33:01,104,113.268608,23.31749,18000
2014-01-01 17:33:01,59,113.258568,23.24107,9427
2014-01-01 17:33:03,26,113.256119,23.230591,8243
2014-01-01 17:33:06,81,113.256683,23.23381,8599
2014-01-01 17:33:07,59,113.25885,23.241949,9529
2014-01-01 17:33:08,101,113.266182,23.277121,13514
2014-01-01 17:33:08,96,113.261131,23.258881,11420
2014-01-01 17:33:10,81,113.266968,23.280251,13870
2014-01-01 17:33:10,30,113.256142,23.230749,8260
2014-01-01 17:33:10,104,113.268417,23.31115,17297
2014-01-01 17:33:10,92,113.262138,23.26549,12159
2014-01-01 17:33:11,78,113.25885,23.24231,9567
2014-01-01 17:33:12,104,113.258202,23.239929,9295
2014-01-01 17:33:13,96,113.268356,23.31072,17249
2014-01-01 17:33:13,82,113.268288,23.307249,16865
2014-01-01 17:33:14,89,113.267403,23.284519,14346
2014-01-01 17:33:15,111,113.266327,23.277731,13583
2014-01-01 17:33:15,103,113.267151,23.28178,14040
2014-01-01 17:33:17,118,113.267609,23.289499,14898
2014-01-01 17:33:17,85,113.268242,23.30615,16743
2014-01-01 17:33:17,104,113.267662,23.2918,15153
2014-01-01 17:33:18,100,113.263443,23.2698,12653
2014-01-01 17:33:20,89,113.267113,23.28158,14018
2014-01-01 17:33:21,92,113.268028,23.301531,16231
2014-01-01 17:33:23,81,113.257889,23.23908,9196
2014-01-01 17:33:25,92,113.263191,23.26886,12547
2014-01-01 17:33:26,104,113.268517,23.31378,17589
2014-01-01 17:33:27,15,113.25631,23.229601,8135
2014-01-01 17:33:28,82,113.268387,23.310341,17208
2014-01-01 17:33:28,96,113.268517,23.314461,17665
2014-01-01 17:33:29,92,113.259262,23.24404,9764
2014-01-01 17:33:30,106,113.267403,23.28582,14490
2014-01-01 17:33:30,111,113.267159,23.281879,14051
2014-01-01 17:33:33,48,113.25647,23.229361,8108
2014-01-01 17:33:34,115,113.262444,23.26676,12302
2014-01-01 17:33:34,37,113.256241,23.22991,8169
2014-01-01 17:33:35,85,113.264931,23.27367,13109
2014-01-01 17:33:36,78,113.268143,23.30472,16585
2014-01-01 17:33:36,78,113.267441,23.285101,14410
2014-01-01 17:33:38,92,113.26757,23.289829,14934
2014-01-01 17:33:38,103,113.267471,23.284889,14387
2014-01-01 17:33:38,92,113.267883,23.29751,15786
2014-01-01 17:33:39,92,113.258858,23.24243,9580
2014-01-01 17:33:41,92,113.264557,23.27249,12973
2014-01-01 17:33:42,30,113.256126,23.23061,8245
2014-01-01 17:33:44,92,113.2677,23.291731,15145
2014-01-01 17:33:45,92,113.259918,23.24769,10174
2014-01-01 17:33:45,93,113.267517,23.289721,14922
2014-01-01 17:33:46,107,113.267517,23.28636,14550
2014-01-01 17:33:46,108,113.260307,23.25045,10482
2014-01-01 17:33:47,111,113.267937,23.29907,15958
2014-01-01 17:33:48,85,113.268471,23.31316,17520
2014-01-01 17:33:48,26,113.256111,23.230869,8274
2014-01-01 17:33:49,96,113.264549,23.272461,12970
2014-01-01 17:33:51,92,113.26609,23.27688,13486
2014-01-01 17:33:52,63,113.26825,23.307581,16901
2014-01-01 17:33:53,92,113.2677,23.293501,15341
2014-01-01 17:33:53,98,113.267616,23.28857,14795
2014-01-01 17:33:55,89,113.259651,23.24601,9986
2014-01-01 17:33:56,92,113.265831,23.27589,13373
2014-01-01 17:33:57,70,113.259689,23.24501,9878
2014-01-01 17:33:58,48,113.268791,23.31563,17795
2014-01-01 17:34:01,109,113.260719,23.25449,10932
2014-01-01 17:34:01,93,113.256592,23.228689,8033
2014-01-01 17:34:01,96,113.267647,23.29027,14983
2014-01-01 17:34:01,81,113.260292,23.250971,10540
2014-01-01 17:34:03,89,113.256607,23.233141,8525
2014-01-01 17:34:05,96,113.266937,23.28038,13884
2014-01-01 17:34:06,104,113.267441,23.28577,14485
2014-01-01 17:34:06,85,113.258301,23.24037,9345
2014-01-01 17:34:06,100,113.266991,23.28063,13912
2014-01-01 17:34:09,81,113.264633,23.27264,12992
2014-01-01 17:34:10,74,113.257332,23.237101,8969
2014-01-01 17:34:11,100,113.260139,23.249649,10392
2014-01-01 17:34:14,30,113.26857,23.31543,17772
2014-01-01 17:34:15,105,113.267807,23.29694,15722
2014-01-01 17:34:18,74,113.260674,23.25481,10966
2014-01-01 17:34:18,70,113.25898,23.24247,9588
2014-01-01 17:34:19,85,113.257278,23.23662,8916
2014-01-01 17:34:19,92,113.268211,23.306829,16818
2014-01-01 17:34:22,81,113.268494,23.31312,17516
2014-01-01 17:34:22,96,113.267448,23.284651,14361
2014-01-01 17:34:23,89,113.267883,23.29587,15604
2014-01-01 17:34:24,93,113.259438,23.24522,9895
2014-01-01 17:34:27,96,113.267357,23.283091,14187
2014-01-01 17:34:28,78,113.260178,23.24979,10408
2014-01-01 17:34:30,100,113.26722,23.282391,14109
2014-01-01 17:34:30,107,113.268143,23.30368,16469
2014-01-01 17:34:31,98,113.257103,23.236071,8853
2014-01-01 17:34:31,106,113.261559,23.262541,11827
2014-01-01 17:34:32,85,113.267952,23.2978,15818
2014-01-01 17:34:34,100,113.261063,23.25831,11356
2014-01-01 17:34:35,100,113.267326,23.283409,14222
2014-01-01 17:34:39,64,113.259003,23.24239,9580
2014-01-01 17:34:39,92,113.268097,23.30397,16501
2014-01-01 17:34:40,89,113.266747,23.27915,13747
2014-01-01 17:34:40,100,113.261932,23.26474,12074
2014-01-01 17:34:45,103,113.268143,23.30485,16599
2014-01-01 17:34:49,81,113.268532,23.314381,17656
2014-01-01 17:34:49,81,113.268494,23.31386,17598
2014-01-01 17:34:52,107,113.267906,23.29847,15892
2014-01-01 17:34:53,90,113.268127,23.30234,16321
2014-01-01 17:34:53,85,113.268021,23.30154,16232
2014-01-01 17:34:53,104,113.267738,23.292629,15245
2014-01-01 17:34:53,78,113.2687,23.311899,17382
2014-01-01 17:34:54,61,113.259811,23.24457,9834
2014-01-01 17:34:55,92,113.268242,23.307711,16916
2014-01-01 17:35:00,103,113.268311,23.30871,17026
2014-01-01 17:35:01,113,113.26384,23.270729,12764
2014-01-01 17:35:01,96,113.261391,23.261909,11756
2014-01-01 17:35:01,92,113.258926,23.242849,9628
2014-01-01 17:35:03,85,113.268211,23.304621,16574
2014-01-01 17:35:04,92,113.268646,23.317459,17996
2014-01-01 17:35:06,115,113.267616,23.290859,15048
2014-01-01 17:35:08,78,113.268143,23.30481,16594
2014-01-01 17:35:08,84,113.26825,23.30574,16698
2014-01-01 17:35:08,111,113.267891,23.29677,15704
2014-01-01 17:35:09,78,113.268562,23.31485,17708
2014-01-01 17:35:09,97,113.260773,23.25602,11101
2014-01-01 17:35:09,107,113.261208,23.26066,11616
2014-01-01 17:35:10,96,113.261482,23.262329,11803
2014-01-01 17:35:11,111,113.261269,23.261209,11677
2014-01-01 17:35:12,30,113.261589,23.257919,11321
2014-01-01 17:35:13,89,113.267799,23.2938,15374
2014-01-01 17:35:14,111,113.261299,23.261539,11714
2014-01-01 17:35:14,85,113.267441,23.28487,14385
2014-01-01 17:35:16,93,113.259682,23.24633,10021
2014-01-01 17:35:16,114,113.265411,23.274771,13242
2014-01-01 17:35:17,85,113.268593,23.316019,17837
2014-01-01 17:35:17,41,113.268829,23.30978,17146
2014-01-01 17:35:17,100,113.262108,23.265699,12180
2014-01-01 17:35:17,101,113.256493,23.229879,8165
2014-01-01 17:35:18,100,113.262268,23.26643,12262
2014-01-01 17:35:20,92,113.268471,23.31373,17583
2014-01-01 17:35:21,101,113.260963,23.25794,11314
2014-01-01 17:35:22,74,113.268318,23.30657,16790
2014-01-01 17:35:23,89,113.268272,23.308319,16983
2014-01-01 17:35:23,90,113.268356,23.308981,17057
2014-01-01 17:35:23,104,113.267998,23.300831,16154
2014-01-01 17:35:24,100,113.261177,23.259809,11522
2014-01-01 17:35:26,22,113.256447,23.22913,8083
2014-01-01 17:35:26,100,113.262268,23.2661,12227
2014-01-01 17:35:26,107,113.261864,23.264561,12053
2014-01-01 17:35:27,100,113.26664,23.279079,13737
2014-01-01 17:35:28,85,113.260841,23.25663,11169
2014-01-01 17:35:28,92,113.256477,23.23152,8346
2014-01-01 17:35:29,89,113.260918,23.2575,11265
2014-01-01 17:35:29,107,113.2631,23.268909,12549
2014-01-01 17:35:31,107,113.26329,23.269421,12608
2014-01-01 17:35:31,90,113.260132,23.24976,10404
2014-01-01 17:35:31,96,113.2565,23.23151,8345
2014-01-01 17:35:31,109,113.266647,23.27878,13704
2014-01-01 17:35:34,18,113.256378,23.2295,8123
2014-01-01 17:35:36,30,113.25631,23.229839,8161
2014-01-01 17:35:38,89,113.268501,23.312401,17436
2014-01-01 17:35:38,52,113.268547,23.30954,17119
2014-01-01 17:35:38,85,113.268311,23.309361,17099
2014-01-01 17:35:38,92,113.256493,23.231409,8333
2014-01-01 17:35:39,85,113.268417,23.31204,17396
2014-01-01 17:35:39,97,113.261673,23.26347,11931
2014-01-01 17:35:39,100,113.268158,23.305059,16622
2014-01-01 17:35:41,70,113.267769,23.292009,15176
2014-01-01 17:35:42,107,113.266983,23.2805,13898
2014-01-01 17:35:43,100,113.263718,23.270411,12727
2014-01-01 17:35:43,96,113.25695,23.235319,8768
2014-01-01 17:35:43,107,113.263138,23.269039,12563
2014-01-01 17:35:44,104,113.263329,23.269449,12613
2014-01-01 17:35:45,92,113.257027,23.2358,8822
2014-01-01 17:35:45,22,113.256279,23.22967,8142
2014-01-01 17:35:45,85,113.267769,23.292749,15258
2014-01-01 17:35:46,22,113.256287,23.229811,8158
2014-01-01 17:35:46,90,113.260452,23.253099,10776
2014-01-01 17:35:47,104,113.2649,23.27347,13088
2014-01-01 17:35:47,89,113.257301,23.236771,8933
2014-01-01 17:35:48,48,113.268852,23.312941,17498
2014-01-01 17:35:48,96,113.25705,23.23583,8826
2014-01-01 17:35:49,81,113.268562,23.31485,17708
2014-01-01 17:35:49,107,113.265869,23.276291,13417
2014-01-01 17:35:49,39,113.256111,23.23053,8236
2014-01-01 17:35:52,93,113.256493,23.230761,8262
2014-01-01 17:35:52,107,113.268173,23.30554,16676
2014-01-01 17:35:53,87,113.268593,23.31567,17798
2014-01-01 17:35:54,81,113.268288,23.308689,17024
2014-01-01 17:35:54,89,113.256927,23.235041,8737
2014-01-01 17:35:57,104,113.267441,23.28458,14353
2014-01-01 17:35:57,70,113.267891,23.294991,15507
2014-01-01 17:35:57,104,113.264771,23.273161,13051
2014-01-01 17:35:59,92,113.265182,23.27422,13176
2014-01-01 17:35:59,89,113.268181,23.30459,16570
2014-01-01 17:35:59,96,113.267487,23.287149,14637
2014-01-01 17:35:59,104,113.26506,23.273911,13139
2014-01-01 17:36:00,92,113.267906,23.296391,15662
2014-01-01 17:36:00,30,113.256088,23.23069,8254
2014-01-01 17:36:00,104,113.265083,23.273861,13135
2014-01-01 17:36:02,104,113.266167,23.2773,13533
2014-01-01 17:36:04,44,113.268837,23.315121,17739
2014-01-01 17:36:04,92,113.258011,23.23955,9249
2014-01-01 17:36:06,98,113.263222,23.26922,12585
2014-01-01 17:36:07,107,113.26696,23.28068,13917
2014-01-01 17:36:07,90,113.256844,23.234659,8694
2014-01-01 17:36:09,100,113.268417,23.31212,17405
2014-01-01 17:36:09,100,113.268631,23.316601,17902
2014-01-01 17:36:10,56,113.268547,23.31072,17250
2014-01-01 17:36:12,81,113.267998,23.29789,15828
2014-01-01 17:36:13,107,113.267616,23.28894,14836
2014-01-01 17:36:13,52,113.256447,23.22896,8064
2014-01-01 17:36:13,92,113.261818,23.264231,12016
2014-01-01 17:36:13,92,113.266197,23.27729,13533
2014-01-01 17:36:15,96,113.266357,23.277901,13602
2014-01-01 17:36:15,89,113.268311,23.308229,16973
2014-01-01 17:36:16,97,113.261093,23.25984,11525
2014-01-01 17:36:16,109,113.267723,23.29105,15070
2014-01-01 17:36:17,51,113.258751,23.241751,9505
2014-01-01 17:36:17,96,113.266502,23.278379,13658
2014-01-01 17:36:17,104,113.267014,23.281111,13965
2014-01-01 17:36:17,89,113.266312,23.27774,13584
2014-01-01 17:36:20,100,113.267197,23.28212,14078
2014-01-01 17:36:21,98,113.264603,23.2728,13007
2014-01-01 17:36:21,100,113.259117,23.243561,9709
2014-01-01 17:36:23,104,113.268478,23.312901,17491
2014-01-01 17:36:24,85,113.25666,23.22846,8000
2014-01-01 17:36:28,85,113.268112,23.301109,16185
2014-01-01 17:36:30,92,113.259552,23.24564,9943
2014-01-01 17:36:30,104,113.267776,23.29493,15499
2014-01-01 17:36:30,78,113.26844,23.31146,17332
2014-01-01 17:36:31,100,113.261589,23.263571,11940
2014-01-01 17:36:31,106,113.26786,23.29513,15522
2014-01-01 17:36:31,104,113.26722,23.28191,14056
2014-01-01 17:36:31,85,113.26815,23.30344,16443
2014-01-01 17:36:31,111,113.267258,23.282221,14090
2014-01-01 17:36:32,104,113.26709,23.2815,14009
2014-01-01 17:36:33,100,113.267471,23.285219,14424
2014-01-01 17:36:35,89,113.256622,23.23283,8491
2014-01-01 17:36:36,98,113.265907,23.276291,13418
2014-01-01 17:36:37,100,113.26757,23.288891,14830
2014-01-01 17:36:37,92,113.259811,23.247021,10099
2014-01-01 17:36:37,104,113.267326,23.283331,14213
2014-01-01 17:36:37,61,113.258461,23.240681,9383
2014-01-01 17:36:38,111,113.268608,23.317261,17974
2014-01-01 17:36:38,37,113.256081,23.23085,8272
2014-01-01 17:36:38,104,113.267357,23.28359,14242
2014-01-01 17:36:40,89,113.256554,23.23205,8404
2014-01-01 17:36:43,92,113.263947,23.27099,12795
2014-01-01 17:36:45,100,113.260109,23.249599,10386
2014-01-01 17:36:46,103,113.268044,23.299101,15962
2014-01-01 17:36:46,103,113.262527,23.267309,12363
2014-01-01 17:36:46,89,113.267517,23.28548,14453
2014-01-01 17:36:46,81,113.268211,23.30595,16721
2014-01-01 17:36:51,108,113.266876,23.280041,13846
2014-01-01 17:36:52,69,113.259262,23.242929,9644
2014-01-01 17:36:52,104,113.267632,23.290501,15009
2014-01-01 17:36:53,92,113.267731,23.292959,15281
2014-01-01 17:36:53,107,113.263069,23.26882,12538
2014-01-01 17:36:53,107,113.260338,23.251659,10616
2014-01-01 17:36:53,100,113.267578,23.28727,14651
2014-01-01 17:36:54,103,113.267143,23.2819,14053
2014-01-01 17:37:00,104,113.26049,23.25351,10821
2014-01-01 17:37:01,100,113.268066,23.30262,16352
2014-01-01 17:37:01,107,113.267632,23.29073,15034
2014-01-01 17:37:01,101,113.263893,23.271021,12796
2014-01-01 17:37:01,100,113.268143,23.302971,16391
2014-01-01 17:37:02,92,113.268387,23.31024,17197
2014-01-01 17:37:02,81,113.267647,23.28894,14836
2014-01-01 17:37:04,74,113.259659,23.24515,9893
2014-01-01 17:37:04,104,113.267761,23.29344,15335
2014-01-01 17:37:06,107,113.267776,23.29455,15457
2014-01-01 17:37:07,58,113.259537,23.244881,9861
2014-01-01 17:37:07,74,113.259712,23.245899,9975
2014-01-01 17:37:08,111,113.267868,23.296881,15716
2014-01-01 17:37:10,98,113.256477,23.230921,8279
2014-01-01 17:37:11,78,113.257759,23.238501,9130
2014-01-01 17:37:14,85,113.268188,23.304541,16565
2014-01-01 17:37:14,89,113.268471,23.31144,17330
2014-01-01 17:37:14,100,113.266502,23.278259,13645
2014-01-01 17:37:16,92,113.268303,23.306561,16789
2014-01-01 17:37:16,92,113.265251,23.27454,13211
2014-01-01 17:37:16,78,113.268227,23.30619,16748
2014-01-01 17:37:17,78,113.268532,23.313761,17587
2014-01-01 17:37:17,100,113.267776,23.294861,15492
2014-01-01 17:37:17,85,113.267761,23.292139,15191
2014-01-01 17:37:19,89,113.260017,23.248249,10237
2014-01-01 17:37:21,100,113.259399,23.244459,9812
2014-01-01 17:37:21,100,113.267563,23.28791,14722
2014-01-01 17:37:24,107,113.268028,23.301371,16213
2014-01-01 17:37:25,100,113.256577,23.232189,8420
2014-01-01 17:37:26,67,113.258629,23.24127,9450
2014-01-01 17:37:26,44,113.256088,23.230749,8260
2014-01-01 17:37:30,78,113.268318,23.307859,16933
2014-01-01 17:37:30,104,113.267227,23.28231,14100
2014-01-01 17:37:31,95,113.266319,23.27788,13599
2014-01-01 17:37:34,104,113.260406,23.252041,10659
2014-01-01 17:37:34,100,113.268028,23.3015,16228
2014-01-01 17:37:36,105,113.2677,23.29179,15152
2014-01-01 17:37:36,107,113.26001,23.248119,10222
2014-01-01 17:37:37,108,113.260483,23.25279,10742
2014-01-01 17:37:37,44,113.268562,23.30736,16879
2014-01-01 17:37:39,104,113.268066,23.30286,16378
2014-01-01 17:37:40,100,113.257423,23.237431,9007
2014-01-01 17:37:41,107,113.26223,23.266239,12241
2014-01-01 17:37:41,100,113.259048,23.243191,9667
2014-01-01 17:37:41,89,113.256531,23.230721,8257
2014-01-01 17:37:44,59,113.258034,23.237341,9014
2014-01-01 17:37:45,78,113.268387,23.31074,17252
2014-01-01 17:37:47,78,113.26841,23.31189,17379
2014-01-01 17:37:48,115,113.268089,23.302299,16316
2014-01-01 17:37:48,70,113.268013,23.29866,15913
2014-01-01 17:37:50,107,113.26078,23.25613,11113
2014-01-01 17:37:50,96,113.268173,23.305479,16669
2014-01-01 17:37:51,97,113.26786,23.295561,15570
2014-01-01 17:37:52,111,113.260887,23.256889,11198
2014-01-01 17:37:54,100,113.268242,23.30699,16836
2014-01-01 17:37:54,37,113.256149,23.23045,8229
2014-01-01 17:37:54,78,113.268478,23.31259,17457
2014-01-01 17:37:57,89,113.258301,23.240219,9329
2014-01-01 17:37:57,89,113.256821,23.234461,8672
2014-01-01 17:37:57,34,113.259613,23.24374,9740
2014-01-01 17:38:00,100,113.267632,23.29006,14960
2014-01-01 17:38:00,74,113.268532,23.31357,17565
2014-01-01 17:38:01,101,113.267418,23.28537,14440
2014-01-01 17:38:01,95,113.268623,23.31731,17980
2014-01-01 17:38:03,74,113.268097,23.30139,16216
2014-01-01 17:38:03,96,113.26825,23.306589,16792
2014-01-01 17:38:07,115,113.260857,23.256861,11194
2014-01-01 17:38:10,48,113.256302,23.22991,8169
2014-01-01 17:38:10,107,113.268471,23.31315,17519
2014-01-01 17:38:10,63,113.259903,23.243999,9774
2014-01-01 17:38:11,107,113.26754,23.287661,14694
2014-01-01 17:38:11,100,113.26796,23.30102,16174
2014-01-01 17:38:11,111,113.261459,23.262159,11784
2014-01-01 17:38:11,113,113.260277,23.251221,10567
2014-01-01 17:38:13,93,113.256554,23.233009,8510
2014-01-01 17:38:17,100,113.264633,23.2729,13018
2014-01-01 17:38:21,92,113.268097,23.302589,16349
2014-01-01 17:38:21,92,113.268501,23.313299,17535
2014-01-01 17:38:21,63,113.259651,23.24472,9846
2014-01-01 17:38:21,107,113.261848,23.26458,12054
2014-01-01 17:38:23,44,113.256271,23.229679,8143
2014-01-01 17:38:23,96,113.265404,23.27491,13256
2014-01-01 17:38:25,104,113.268517,23.315041,17729
2014-01-01 17:38:26,104,113.267693,23.291941,15168
2014-01-01 17:38:26,41,113.256531,23.22863,8000
2014-01-01 17:38:27,51,113.259613,23.24481,9855
2014-01-01 17:38:29,92,113.257187,23.23653,8904
2014-01-01 17:38:31,103,113.267708,23.293341,15323
2014-01-01 17:38:31,92,113.267937,23.297569,15792
2014-01-01 17:38:34,67,113.268333,23.306561,16789
2014-01-01 17:38:34,92,113.268608,23.31489,17712
2014-01-01 17:38:37,67,113.259918,23.247311,10132
2014-01-01 17:38:38,48,113.26886,23.31419,17635
2014-01-01 17:38:38,111,113.262253,23.26606,12222
2014-01-01 17:38:38,92,113.266022,23.276609,13455
2014-01-01 17:38:41,85,113.26815,23.30514,16631
2014-01-01 17:38:41,95,113.268211,23.307659,16910
2014-01-01 17:38:41,113,113.263657,23.2703,12713
2014-01-01 17:38:42,84,113.260208,23.249821,10412
2014-01-01 17:38:42,41,113.256149,23.230459,8230
2014-01-01 17:38:43,95,113.258217,23.24,9303
2014-01-01 17:38:45,111,113.267311,23.28343,14224
2014-01-01 17:38:45,104,113.266747,23.279699,13806
2014-01-01 17:38:46,92,113.268066,23.3011,16184
2014-01-01 17:38:49,74,113.26017,23.24967,10395
2014-01-01 17:38:49,85,113.268448,23.30957,17123
2014-01-01 17:38:50,35,113.256126,23.230841,8271
2014-01-01 17:38:51,69,113.268311,23.30867,17022
2014-01-01 17:38:52,107,113.264664,23.27289,13019
2014-01-01 17:38:52,100,113.259453,23.24489,9860
2014-01-01 17:38:52,74,113.260223,23.250231,10457
2014-01-01 17:38:54,4,113.268829,23.31551,17782
2014-01-01 17:38:55,104,113.267273,23.282789,14153
2014-01-01 17:38:55,92,113.26693,23.280279,13873
2014-01-01 17:38:55,35,113.256088,23.23097,8285
2014-01-01 17:38:57,96,113.267982,23.29977,16036
2014-01-01 17:38:58,89,113.257362,23.236891,8947
2014-01-01 17:38:58,85,113.268272,23.30798,16946
2014-01-01 17:38:59,41,113.261192,23.25779,11301
2014-01-01 17:39:00,44,113.259422,23.243549,9715
2014-01-01 17:39:00,111,113.267517,23.287701,14698
2014-01-01 17:39:01,101,113.267998,23.3009,16161
2014-01-01 17:39:02,81,113.268204,23.30464,16576
2014-01-01 17:39:02,41,113.260788,23.2577,11285
2014-01-01 17:39:03,11,113.256271,23.22957,8131
2014-01-01 17:39:05,96,113.268539,23.31328,17533
2014-01-01 17:39:07,104,113.266037,23.27672,13467
2014-01-01 17:39:07,81,113.260498,23.25321,10788
2014-01-01 17:39:07,104,113.260063,23.248791,10297
2014-01-01 17:39:09,30,113.256157,23.2304,8224
2014-01-01 17:39:10,104,113.267509,23.28685,14604
2014-01-01 17:39:11,113,113.262939,23.26845,12495
2014-01-01 17:39:11,98,113.266357,23.277821,13594
2014-01-01 17:39:11,92,113.267441,23.28434,14326
2014-01-01 17:39:11,93,113.268501,23.31493,17716
2014-01-01 17:39:12,96,113.268112,23.30348,16447
2014-01-01 17:39:12,93,113.260857,23.256981,11207
2014-01-01 17:39:13,85,113.258301,23.240089,9315
2014-01-01 17:39:15,97,113.256554,23.23085,8272
2014-01-01 17:39:15,92,113.256592,23.228621,8000
2014-01-01 17:39:15,111,113.26767,23.291981,15173
2014-01-01 17:39:16,87,113.268127,23.30452,16562
2014-01-01 17:39:16,48,113.259628,23.245331,9911
2014-01-01 17:39:17,92,113.268318,23.307949,16942
2014-01-01 17:39:19,104,113.267532,23.28867,14806
2014-01-01 17:39:22,107,113.266937,23.28038,13884
2014-01-01 17:39:22,104,113.260452,23.25267,10728
2014-01-01 17:39:24,98,113.256828,23.23439,8665
2014-01-01 17:39:25,104,113.26767,23.29105,15070
2014-01-01 17:39:26,97,113.267113,23.28149,14008
2014-01-01 17:39:26,113,113.264519,23.27247,12970
2014-01-01 17:39:28,89,113.267616,23.28829,14764
2014-01-01 17:39:29,105,113.260307,23.251051,10548
2014-01-01 17:39:29,103,113.256523,23.23208,8407
2014-01-01 17:39:29,37,113.269089,23.31584,17819
2014-01-01 17:39:31,59,113.259972,23.24765,10170
2014-01-01 17:39:33,96,113.268463,23.311729,17362
2014-01-01 17:39:33,26,113.256279,23.22924,8096
2014-01-01 17:39:35,89,113.26767,23.289671,14917
2014-01-01 17:39:36,89,113.26767,23.289671,14917
2014-01-01 17:39:37,89,113.2677,23.290359,14993
2014-01-01 17:39:39,107,113.267311,23.282579,14130
2014-01-01 17:39:39,97,113.257637,23.23802,9076
2014-01-01 17:39:39,96,113.26091,23.257179,11230
2014-01-01 17:39:39,30,113.256439,23.229111,8081
2014-01-01 17:39:40,22,113.260551,23.257669,11278
2014-01-01 17:39:41,97,113.267433,23.285089,14409
2014-01-01 17:39:43,59,113.259712,23.24481,9857
2014-01-01 17:39:43,96,113.268356,23.310329,17207
2014-01-01 17:39:43,105,113.260681,23.254999,10987
2014-01-01 17:39:43,15,113.256371,23.229321,8104
2014-01-01 17:39:45,59,113.259689,23.244829,9859
2014-01-01 17:39:46,104,113.268013,23.300529,16120
2014-01-01 17:39:46,85,113.257133,23.23605,8851
2014-01-01 17:39:47,81,113.260246,23.25054,10492
2014-01-01 17:39:50,107,113.267822,23.296551,15679
2014-01-01 17:39:50,78,113.257492,23.237499,9016
2014-01-01 17:39:52,92,113.26783,23.29384,15379
2014-01-01 17:39:52,104,113.261482,23.26265,11838
2014-01-01 17:39:53,104,113.267548,23.28804,14736
2014-01-01 17:39:55,104,113.26162,23.263439,11926
2014-01-01 17:39:56,104,113.267937,23.29895,15945
2014-01-01 17:39:56,108,113.267609,23.289009,14844
2014-01-01 17:39:56,116,113.266991,23.2806,13909
2014-01-01 17:39:57,93,113.262657,23.267611,12398
2014-01-01 17:39:57,89,113.261559,23.263201,11899
2014-01-01 17:40:00,82,113.258659,23.241501,9476
2014-01-01 17:40:01,85,113.268517,23.31501,17725
2014-01-01 17:40:01,81,113.257896,23.23912,9200
2014-01-01 17:40:02,100,113.268158,23.30476,16589
2014-01-01 17:40:03,26,113.261513,23.25782,11309
2014-01-01 17:40:04,4,113.256317,23.229271,8099
2014-01-01 17:40:06,92,113.260712,23.254881,10975
2014-01-01 17:40:06,78,113.258339,23.24037,9346
2014-01-01 17:40:08,89,113.267967,23.297541,15789
2014-01-01 17:40:09,85,113.262192,23.2659,12204
2014-01-01 17:40:09,63,113.25943,23.243179,9675
2014-01-01 17:40:10,111,113.267731,23.29137,15105
2014-01-01 17:40:10,100,113.261971,23.264971,12099
2014-01-01 17:40:11,111,113.267433,23.284821,14379
2014-01-01 17:40:11,106,113.267761,23.293159,15303
2014-01-01 17:40:13,89,113.262383,23.266729,12297
2014-01-01 17:40:13,106,113.261543,23.262911,11867
2014-01-01 17:40:15,44,113.256233,23.23019,8200
2014-01-01 17:40:17,92,113.260941,23.257231,11236
2014-01-01 17:40:17,96,113.268272,23.30851,17000
2014-01-01 17:40:20,104,113.26815,23.304449,16555
2014-01-01 17:40:20,90,113.256607,23.233049,8515
2014-01-01 17:40:21,37,113.261429,23.25786,11312
2014-01-01 17:40:23,92,113.256828,23.23428,8653
2014-01-01 17:40:23,85,113.26812,23.300819,16153
2014-01-01 17:40:24,61,113.259178,23.24505,9871
2014-01-01 17:40:24,85,113.263046,23.268629,12518
2014-01-01 17:40:24,104,113.267868,23.296301,15652
2014-01-01 17:40:26,22,113.25621,23.23044,8228
2014-01-01 17:40:27,107,113.268028,23.307369,16877
2014-01-01 17:40:27,93,113.265129,23.27417,13168
2014-01-01 17:40:29,106,113.259789,23.247049,10102
2014-01-01 17:40:32,95,113.257393,23.23728,8990
2014-01-01 17:40:33,96,113.261322,23.26111,11667
2014-01-01 17:40:35,84,113.257217,23.23638,8889
2014-01-01 17:40:35,92,113.256561,23.22867,8031
2014-01-01 17:40:36,104,113.268311,23.308661,17021
2014-01-01 17:40:36,81,113.256607,23.229429,8114
2014-01-01 17:40:37,56,113.259308,23.244989,9867
2014-01-01 17:40:38,104,113.265228,23.274509,13207
2014-01-01 17:40:39,104,113.267982,23.30023,16087
2014-01-01 17:40:40,104,113.264389,23.27202,12918
2014-01-01 17:40:40,89,113.264519,23.272461,12969
2014-01-01 17:40:41,108,113.268028,23.30126,16201
2014-01-01 17:40:41,109,113.267723,23.29318,15306
2014-01-01 17:40:41,100,113.268044,23.29965,16023
2014-01-01 17:40:42,93,113.266273,23.27762,13570
2014-01-01 17:40:43,104,113.265083,23.274019,13151
